WOS ID,First Name,Country,Country Code,Gender,Gender Probability,Publication Year,Author Type,Publication
WOS:000397241500005,Anna,Poland,PL,female,99.00%,2017,First,PROTEIN PEPTIDE LETT
WOS:000580161700001,Seongsoo,South Korea,KR,male,96.00%,2020,First,SENSORS-BASEL
WOS:000753514300015,Qi,Denmark,DK,male,86.00%,2021,First,J AM SOC NEPHROL
WOS:000753591000014,Yan,United States of America,US,male,82.00%,2022,First,NEUROLOGY
WOS:000449443000034,ChaoJung,Taiwan,TW,unknown,0.00%,2018,First,J PROTEOME RES
WOS:000268907400061,Richard,Canada,CA,male,100.00%,2009,First,ANAL CHEM
WOS:000295915100034,Peng,United States of America,US,male,100.00%,2011,First,BIOCONJUGATE CHEM
WOS:000296031300007,Alessandra,Brazil,BR,female,100.00%,2010,First,CANCER BIOMARK
WOS:000305695100022,Louise,Norway,NO,female,97.00%,2012,First,PLOS ONE
WOS:000311310100032,Akiyoshi,Japan,JP,male,100.00%,2012,First,ANAL BIOANAL CHEM
WOS:000237908000017,Jin,United States of America,US,male,77.00%,2006,First,CLIN CHEM
WOS:000681558600001,Martin,Austria,AT,male,100.00%,2022,First,ANAL BIOANAL CHEM
WOS:000396879200072,Mariona,Spain,ES,female,99.00%,2017,First,ONCOTARGET
WOS:000480526100013,Daniela,Brazil,BR,female,100.00%,2019,First,MOL REPROD DEV
WOS:000586417000012,Maria,United States of America,US,female,100.00%,2020,First,J LIPID RES
WOS:000251650300011,Rui,China,CN,male,66.00%,2008,First,DIGEST DIS SCI
WOS:000269599900012,Esther,Australia,AU,female,100.00%,2009,First,DIABETES RES CLIN PR
WOS:000529890200251,Roger,England,GB,male,100.00%,2020,First,INT J MOL SCI
WOS:000428563800017,Devin,United States of America,US,male,92.00%,2018,First,SEPARATIONS
WOS:000443754900011,Lanqing,United States of America,US,female,100.00%,2018,First,CANCER EPIDEM BIOMAR
WOS:000679360200001,Roxana,United States of America,US,female,100.00%,2021,First,ARTHRITIS RES THER
WOS:000527519400002,Xinying,United States of America,US,female,100.00%,2020,First,GENET MED
WOS:000467650000005,Fei,China,CN,male,68.00%,2019,First,LIPIDS HEALTH DIS
WOS:000508749400005,Priya,India,IN,female,100.00%,2020,First,J PROTEOMICS
WOS:000357390300013,Huang,Japan,JP,female,50.00%,2015,First,HEMODIAL INT
WOS:000618526600004,Patrick,Germany,DE,male,100.00%,2021,First,FREE RADICAL BIO MED
WOS:000756435400001,Nathan,United States of America,US,male,100.00%,2022,First,J GERONTOL A-BIOL
WOS:000382174500086,Wenwei,China,CN,male,75.00%,2016,First,TUMOR BIOL
WOS:000321091800008,Ma,Spain,ES,female,87.00%,2013,First,EUR J PAEDIATR NEURO
WOS:000303403700003,Ian,United States of America,US,male,100.00%,2012,First,ANN INTERN MED
WOS:000981919800002,Sara,Sweden,SE,female,99.00%,2023,First,AIDS
WOS:000295492700007,Emily,United States of America,US,female,100.00%,2011,First,CLIN LAB MED
WOS:000286941800002,Si,South Korea,KR,male,64.00%,2011,First,EUR J PLANT PATHOL
WOS:000287402700037,David,England,GB,male,100.00%,2011,First,HYPERTENSION
WOS:000378752900013,WenHan,Taiwan,TW,female,100.00%,2016,First,METABOLOMICS
WOS:000754137300011,Sathish,India,IN,male,99.00%,2022,First,PHARM CHEM J+
WOS:000341192200004,Yanru,China,CN,female,80.00%,2014,First,RAPID COMMUN MASS SP
WOS:000687032900004,Rajat,United States of America,US,male,100.00%,2021,First,CIRC RES
WOS:000257654900002,Michael,United States of America,US,male,100.00%,2008,First,CLIN CHIM ACTA
WOS:000429205600040,Marzieh,Iran,IR,female,98.00%,2018,First,ONCOL REP
WOS:000281443700017,Jonathan,Spain,ES,male,99.00%,2010,First,J PROTEOME RES
WOS:000247560900014,Ping,Japan,JP,female,60.00%,2007,First,CANCER SCI
WOS:000431972600042,YuanFeng,China,CN,male,93.00%,2018,First,RSC ADV
WOS:000620553100001,Daniel,United States of America,US,male,100.00%,2021,First,FRONT MED-LAUSANNE
WOS:000365460200002,Xinna,China,CN,female,100.00%,2015,First,INT J CLIN PHARM TH
WOS:000428826100001,Robert,Germany,DE,male,100.00%,2018,First,CLIN CHIM ACTA
WOS:001110179100001,Maria,Sweden,SE,female,100.00%,2023,First,NAT COMMUN
WOS:000311190600017,Ryohei,Japan,JP,male,100.00%,2012,First,J PROTEOME RES
WOS:000313391100015,Verena,Austria,AT,female,98.00%,2012,First,J PROTEOMICS
WOS:000611880100008,Shaobing,China,CN,male,60.00%,2021,First,INT IMMUNOPHARMACOL
WOS:000342492700084,YongNing,China,CN,male,80.00%,2014,First,PLOS ONE
WOS:000263028900006,Maria,United States of America,US,female,100.00%,2008,First,DIS MARKERS
WOS:000356565200006,Bin,United States of America,US,male,100.00%,2015,First,METHODS
WOS:000353361500071,Reshmi,United States of America,US,female,100.00%,2015,First,J CLIN ENDOCR METAB
WOS:000249912400017,Shuo,United States of America,US,male,96.00%,2007,First,COMPUT STAT DATA AN
WOS:000285570600034,Yan,United States of America,US,male,82.00%,2011,First,ANAL CHEM
WOS:000245640400016,Minna,Finland,FI,female,97.00%,2007,First,CLIN CHEM
WOS:000312389600027,David,United States of America,US,male,100.00%,2013,First,J LIPID RES
WOS:000435048700019,Yuri,Japan,JP,female,91.00%,2018,First,BBA-GEN SUBJECTS
WOS:000458033600022,Stephanie,United States of America,US,female,100.00%,2019,First,JOVE-J VIS EXP
WOS:000375164600006,Akiko,Japan,JP,female,100.00%,2016,First,J PROTEOMICS
WOS:000257270600059,Masaaki,Japan,JP,male,100.00%,2008,First,ANAL CHEM
WOS:000557986500001,Nicolas,Switzerland,CH,male,100.00%,2020,First,BIOMOLECULES
WOS:000904578100011,Tatsuro,Japan,JP,male,100.00%,2023,First,BIOCHEM BIOPH RES CO
WOS:000526934100003,Johanna,Finland,FI,female,98.00%,2020,First,LIPIDS HEALTH DIS
WOS:000405291100007,Torsten,Germany,DE,male,100.00%,2017,First,UNITED EUR GASTROENT
WOS:000531076100011,Charlotte,England,GB,female,100.00%,2020,First,J APPL LAB MED
WOS:000468188300008,Xun,China,CN,male,82.00%,2019,First,SCI TOTAL ENVIRON
WOS:000413392500068,Lieke,Netherlands,NL,female,99.00%,2017,First,ANAL CHEM
WOS:000356735200005,Karla,Mexico,MX,female,100.00%,2015,First,J PROTEOMICS
WOS:000410003500016,Fang,United States of America,US,female,67.00%,2017,First,J PROTEOME RES
WOS:001105045500001,Shumi,China,CN,unknown,0.00%,2023,First,FRONT ENDOCRINOL
WOS:000289982600042,Todd,United States of America,US,male,100.00%,2011,First,NAT COMMUN
WOS:001131291100001,Arsalan,Canada,CA,male,100.00%,2023,First,BIOLOGY-BASEL
WOS:000400479800020,Frdric,Netherlands,NL,male,75.00%,2017,First,J LIPID RES
WOS:000916201200001,Bruna,Brazil,BR,female,100.00%,2023,First,METABOLITES
WOS:000184507200027,Rembert,United States of America,US,male,100.00%,2003,First,PROTEOMICS
WOS:000443991700008,Komal,United States of America,US,female,100.00%,2018,First,TUBERCULOSIS
WOS:000319705100021,Miloslav,United States of America,US,male,100.00%,2013,First,MOL CELL PROTEOMICS
WOS:000511920300005,Haiyan,China,CN,female,92.00%,2020,First,ACTA DIABETOL
WOS:000401711400011,XiaoFeng,China,CN,male,82.00%,2017,First,METABOLOMICS
WOS:000508324900001,Richard,United States of America,US,male,100.00%,2020,First,J MASS SPECTROM
WOS:000291504900016,Diego,Germany,DE,male,100.00%,2011,First,INT J ONCOL
WOS:001074729100001,Allan,England,GB,male,100.00%,2023,First,INT J CARDIOL
WOS:000258200400024,Girish,Canada,CA,male,100.00%,2008,First,J PROTEOME RES
WOS:000400273300001,Etienne,Belgium,BE,male,98.00%,2017,First,INT J ARTIF ORGANS
WOS:000375794000009,Ajay,England,GB,male,99.00%,2016,First,OBES SURG
WOS:000636690700015,Tatiana,Germany,DE,female,99.00%,2021,First,ANALYST
WOS:000381471100035,Janice,Canada,CA,female,100.00%,2016,First,PLOS ONE
WOS:000716392900001,Heyu,China,CN,male,80.00%,2021,First,FRONT CARDIOVASC MED
WOS:000672866400266,Nikolay,Belgium,BE,male,99.00%,2021,First,J BIOL CHEM
WOS:000796631600001,Andreu,United States of America,US,male,100.00%,2022,First,J GERONTOL A-BIOL
WOS:000300580100017,Claudia,Germany,DE,female,99.00%,2012,First,NEUROPSYCHOPHARMACOL
WOS:000506358200006,Axel,England,GB,male,99.00%,2020,First,J R SOC INTERFACE
WOS:000750852000013,Wenjie,China,CN,male,78.00%,2021,First,AM J HYPERTENS
WOS:000450071400014,Tim,Germany,DE,male,100.00%,2018,First,ANAL BIOANAL CHEM
WOS:000353526000025,Aleksandra,England,GB,female,99.00%,2015,First,J VASC SURG
WOS:000382420900031,Mary,United States of America,US,female,100.00%,2016,First,AM J CLIN NUTR
WOS:000381710600001,Dominik,Poland,PL,male,100.00%,2016,First,NEOPLASIA
WOS:000472542100002,Jianyong,China,CN,male,100.00%,2019,First,CANCER MANAG RES
WOS:000372947700015,Laura,Spain,ES,female,99.00%,2016,First,ELECTROPHORESIS
WOS:000832459900001,Yi,China,CN,male,73.00%,2022,First,METABOLITES
WOS:001100575400001,Shunxiang,China,CN,female,50.00%,2023,First,ADV SCI
WOS:000385142100004,Carlos,Brazil,BR,male,100.00%,2016,First,PARASITOL RES
WOS:000533907300030,George,United States of America,US,male,100.00%,2020,First,METABOLITES
WOS:000524908500343,Aikaterini,Greece,GR,female,96.00%,2020,First,INT J MOL SCI
WOS:000266784900014,Nichole,United States of America,US,female,100.00%,2009,First,ANN ALLERG ASTHMA IM
WOS:000248199900009,Frode,Norway,NO,male,99.00%,2007,First,PROTEOM CLIN APPL
WOS:000804615900001,Teresa,Germany,DE,female,99.00%,2022,First,FRONT VET SCI
WOS:000311925900008,Young,United States of America,US,male,84.00%,2012,First,J PROTEOME RES
WOS:000240052400024,William,China,CN,male,100.00%,2006,First,J CELL BIOCHEM
WOS:000209649600018,Shisheng,China,CN,male,100.00%,2014,First,CLIN PROTEOM
WOS:000615417000001,Sayantani,Australia,AU,female,100.00%,2021,First,J CLIN MED
WOS:000406920000008,Deborah,Canada,CA,female,100.00%,2017,First,PROTEOM CLIN APPL
WOS:000280746000005,Magda,England,GB,female,98.00%,2010,First,J CLIN EPIDEMIOL
WOS:000959503300001,Min,South Korea,KR,male,58.00%,2023,First,FRONT AGING NEUROSCI
WOS:000240081100004,Pierfrancesco,Italy,IT,male,99.00%,2006,First,EUR J CANCER
WOS:000621765800055,Tomomi,Japan,JP,female,97.00%,2021,First,SCI REP-UK
WOS:000459746400002,Snekhalatha,India,IN,unknown,0.00%,2019,First,BIOMED PHYS ENG EXPR
WOS:000209649600024,Kristin,United States of America,US,female,100.00%,2014,First,CLIN PROTEOM
WOS:000652020500004,Yuanmeng,China,CN,female,100.00%,2021,First,J STEROID BIOCHEM
WOS:000934662000001,Carlos,Brazil,BR,male,100.00%,2023,First,PROTEOM CLIN APPL
WOS:000434032400002,Jee,South Korea,KR,female,67.00%,2018,First,INT J CHRONIC OBSTR
WOS:000293912300008,Shaorui,China,CN,unknown,0.00%,2011,First,METABOLOMICS
WOS:000393830900003,Alaadin,Switzerland,CH,unknown,0.00%,2017,First,RESP RES
WOS:000654552800001,ChangSeob,South Korea,KR,male,100.00%,2021,First,PROCESSES
WOS:000432030400018,Jarrod,Australia,AU,male,100.00%,2018,First,PROTEOM CLIN APPL
WOS:001051063300001,Martin,Germany,DE,male,100.00%,2023,First,EUR J MASS SPECTROM
WOS:000458895400029,Kevin,United States of America,US,male,100.00%,2019,First,J BIOL CHEM
WOS:000339881100013,Brooke,United States of America,US,female,100.00%,2014,First,ANAL BIOANAL CHEM
WOS:001058881300001,Shuai,China,CN,male,89.00%,2023,First,BIOMED CHROMATOGR
WOS:000850778900001,Jing,China,CN,female,79.00%,2022,First,FRONT MOL BIOSCI
WOS:000263209000026,Vincent,United States of America,US,male,100.00%,2009,First,NAT BIOTECHNOL
WOS:000265585600007,Nobuhiro,Japan,JP,male,100.00%,2009,First,J OLEO SCI
WOS:000288137700011,Bart,Belgium,BE,male,100.00%,2011,First,PROTEOMICS
WOS:000317031600046,Wenying,United States of America,US,female,60.00%,2013,First,ANAL CHEM
WOS:000776374400001,Halley,Australia,AU,female,100.00%,2022,First,PROTEOMES
WOS:000914178500001,Xiangyu,China,CN,female,50.00%,2023,First,ANGEW CHEM INT EDIT
WOS:000438180600021,Yue,China,CN,female,54.00%,2018,First,CLIN CHIM ACTA
WOS:001049224500001,Airong,China,CN,female,50.00%,2023,First,CHIN MED-UK
WOS:000457811400011,Babak,United States of America,US,male,100.00%,2019,First,J CHROMATOGR A
WOS:000346482600009,Yachana,United States of America,US,unknown,0.00%,2015,First,PROSTATE
WOS:000695708900012,Pin,China,CN,male,56.00%,2021,First,TOXICOL RES-UK
WOS:000861172600001,Xiaoli,China,CN,female,89.00%,2022,First,FRONT ONCOL
WOS:000281687200016,Evagelia,United States of America,US,female,100.00%,2010,First,PLOS ONE
WOS:000931314900007,Yuki,Japan,JP,male,52.00%,2022,First,CLIN TRANSL GASTROEN
WOS:000321747800010,Xiaoli,United States of America,US,female,95.00%,2013,First,BIOINFORMATICS
WOS:000477685600033,Xiangyu,China,CN,female,50.00%,2019,First,J CHROMATOGR B
WOS:000448632500010,Pamela,England,GB,female,100.00%,2018,First,METHODS
WOS:000384342500001,Junling,China,CN,female,79.00%,2016,First,SCI REP-UK
WOS:001113427800001,Syed,South Korea,KR,male,100.00%,2023,First,METABOLITES
WOS:000586246100001,Kirsten,Australia,AU,female,100.00%,2020,First,J CLIN MED
WOS:001067753600015,Oihane,Spain,ES,female,99.00%,2023,First,SCI REP-UK
WOS:000510849900023,Zhi,France,FR,male,57.00%,2020,First,MSPHERE
WOS:000599714600008,Carlos,Brazil,BR,male,100.00%,2020,First,MICROB PATHOGENESIS
WOS:000259625900004,Maurizio,Italy,IT,male,100.00%,2008,First,PROTEOMICS
WOS:001132128800001,Zsolt,Denmark,DK,male,100.00%,2023,First,BIOMEDICINES
WOS:000562081000050,Jianhui,United States of America,US,male,100.00%,2020,First,J PROTEOME RES
WOS:000506676300021,Elin,Norway,NO,female,97.00%,2019,First,METABOLITES
WOS:000346357700006,Erik,Sweden,SE,male,100.00%,2014,First,ALZHEIMERS RES THER
WOS:000463984300005,So,United States of America,US,female,99.00%,2019,First,PEERJ
WOS:000441654100001,Jefferson,Germany,DE,male,100.00%,2018,First,FRONT CARDIOVASC MED
WOS:000379633800028,Ziyad,Algeria,DZ,male,94.00%,2016,First,MICROCHEM J
WOS:001096745100001,Qian,China,CN,male,95.00%,2023,First,CLIN COSMET INV DERM
WOS:000322078600008,Erich,Italy,IT,male,99.00%,2013,First,TWIN RES HUM GENET
WOS:000921897800004,Li,China,CN,female,56.00%,2023,First,BMC INFECT DIS
WOS:000924766100001,Melissa,United States of America,US,female,100.00%,2023,First,RHEUMATOLOGY
WOS:000370458900015,David,England,GB,male,100.00%,2016,First,PAEDIATR RESPIR REV
WOS:000390726500033,Xidong,China,CN,male,100.00%,2016,First,CLIN CHIM ACTA
WOS:000357492800051,Wei,China,CN,male,77.00%,2015,First,INT J MOL SCI
WOS:000256396000006,Jason,England,GB,male,100.00%,2008,First,EXP DERMATOL
WOS:000698780300002,Shorena,Sweden,SE,unknown,0.00%,2021,First,JAMA NEUROL
WOS:000319306200002,Alastair,Switzerland,CH,male,100.00%,2013,First,J NUTR
WOS:000849798400001,Ju,South Korea,KR,male,50.00%,2022,First,ACS OMEGA
WOS:000339722100016,Amy,United States of America,US,female,100.00%,2014,First,TOXICOL SCI
WOS:000609176800003,Zahra,Iran,IR,female,100.00%,2020,First,INT J CANCER MANAG
WOS:000434139000008,Pavel,Czech Republic,CZ,male,99.00%,2018,First,J SEP SCI
WOS:000277213400052,Osama,England,GB,male,100.00%,2010,First,ANAL CHEM
WOS:000341825100017,Mary,United States of America,US,female,100.00%,2014,First,J RHEUMATOL
WOS:000341443600002,Aihua,China,CN,female,80.00%,2014,First,APPL BIOCHEM BIOTECH
WOS:000360590500009,Brice,United States of America,US,male,100.00%,2015,First,CYTOM PART A
WOS:000309740200005,HongBo,China,CN,male,95.00%,2012,First,INT J NEUROPSYCHOPH
WOS:000416878200015,Gregory,United States of America,US,male,100.00%,2017,First,CLIN LAB MED
WOS:000318049800013,Joao,United States of America,US,male,100.00%,2013,First,PROTEOMICS
WOS:000260494100014,Wang,United States of America,US,male,100.00%,2008,First,PANCREATOLOGY
WOS:000658801600019,Maha,Saudi Arabia,SA,female,99.00%,2021,First,J INFECT PUBLIC HEAL
WOS:000897961500001,Xiuming,China,CN,male,67.00%,2023,First,FOOD ADDIT CONTAM A
WOS:000344930500022,Arpi,United States of America,US,female,100.00%,2014,First,MOL CELL PROTEOMICS
WOS:000381714300047,Nukala,India,IN,male,67.00%,2016,First,SPINE J
WOS:000488993000002,Soumya,Australia,AU,female,100.00%,2019,First,ANAL CHEM
WOS:000507489400034,Nashwah,England,GB,unknown,0.00%,2020,First,BIOCHEM BIOPH RES CO
WOS:000346906600019,Maria,Netherlands,NL,female,100.00%,2014,First,PLOS ONE
WOS:000307170000001,Helene,France,FR,female,99.00%,2012,First,J CLIN PERIODONTOL
WOS:000264794700008,Wei,China,CN,male,77.00%,2009,First,PROTEOM CLIN APPL
WOS:000263973600003,MiYoun,United States of America,US,male,100.00%,2008,First,BMC BIOINFORMATICS
WOS:001071353900001,Shu,China,CN,male,57.00%,2023,First,ACS OMEGA
WOS:000312232400011,Adviye,United States of America,US,unknown,0.00%,2012,First,ANN EPIDEMIOL
WOS:000634858400003,Yilan,China,CN,female,94.00%,2021,First,ANAL CHIM ACTA
WOS:000251404200009,Federica,Italy,IT,female,99.00%,2007,First,J HEART LUNG TRANSPL
WOS:000501478800008,Weiwei,China,CN,female,65.00%,2019,First,SCI CHINA LIFE SCI
WOS:000179683400002,Takafumi,Japan,JP,male,100.00%,2002,First,J PROTEOME RES
WOS:000720600600001,Pegah,Germany,DE,female,99.00%,2022,First,PFLUG ARCH EUR J PHY
WOS:000417337600015,Ludger,Germany,DE,male,100.00%,2017,First,BRAIN
WOS:000282061300003,Jasmine,India,IN,female,100.00%,2010,First,TOXICOL MECH METHOD
WOS:000267567300013,Tianfu,United States of America,US,male,100.00%,2009,First,AUTOIMMUN REV
WOS:000703569300001,Tadashi,Japan,JP,male,100.00%,2021,First,LEGAL MED-TOKYO
WOS:000267613300005,Shaohua,China,CN,male,76.00%,2009,First,J PATHOL
WOS:000291466400013,Stephen,United States of America,US,male,100.00%,2011,First,J LIPID RES
WOS:000518401900006,Alina,Cuba,CU,female,100.00%,2020,First,FINLAY
WOS:000394125700010,Regis,France,FR,male,99.00%,2017,First,SLEEP
WOS:000393891900004,Paul,Australia,AU,male,100.00%,2017,First,ATHEROSCLEROSIS
WOS:000386761400001,Siri,Norway,NO,female,98.00%,2016,First,SCI REP-UK
WOS:000548675500001,HsunYu,Taiwan,TW,unknown,0.00%,2020,First,J CELL MOL MED
WOS:000286868500023,Nagarjuna,Germany,DE,unknown,0.00%,2011,First,J PROTEOME RES
WOS:000330535800014,Sin,China,CN,male,64.00%,2014,First,J LIPID RES
WOS:000339773000013,Chang,China,CN,male,66.00%,2014,First,FISH SHELLFISH IMMUN
WOS:000535565300007,Cecilia,Hungary,HU,female,100.00%,2020,First,INT J MOL SCI
WOS:000239493700019,David,Ireland,IE,male,100.00%,2006,First,J PROTEOME RES
WOS:000329165500001,Olivier,Belgium,BE,male,100.00%,2013,First,BMC PULM MED
WOS:000393755100073,Yanli,China,CN,female,96.00%,2017,First,RSC ADV
WOS:000819959100004,Jaka,Slovenia,SI,male,98.00%,2022,First,MOL GENET METAB REP
WOS:000428362000029,Monica,Colombia,CO,female,100.00%,2018,First,J PHARMACEUT BIOMED
WOS:000939117900001,Anders,Denmark,DK,male,100.00%,2023,First,ALZH DEMENT-DADM
WOS:000471830300019,James,Australia,AU,male,100.00%,2019,First,GUT
WOS:000325465600002,Yoshihiko,Japan,JP,male,100.00%,2013,First,J OBSTET GYNAECOL RE
WOS:000461999900016,Jeramie,United States of America,US,male,100.00%,2019,First,CELL CHEM BIOL
WOS:000408360600004,Liuxing,China,CN,male,80.00%,2017,First,ANAL CHIM ACTA
WOS:000222533500032,Debora,Belgium,BE,female,100.00%,2004,First,PROTEOMICS
WOS:000345542600012,Nico,Netherlands,NL,male,98.00%,2014,First,J PROTEOMICS
WOS:000293484400021,Jamal,Iran,IR,male,100.00%,2011,First,ONCOL LETT
WOS:000244638400012,Xiaogang,China,CN,male,99.00%,2007,First,J PROTEOME RES
WOS:000435538300021,Ziqing,United States of America,US,male,100.00%,2018,First,J AM SOC MASS SPECTR
WOS:000802564200001,Adam,Poland,PL,male,100.00%,2022,First,CANCERS
WOS:000465285400004,Meng,China,CN,male,53.00%,2019,First,THERANOSTICS
WOS:000358457800010,Tiziana,Italy,IT,female,100.00%,2015,First,J CLIN BIOCHEM NUTR
WOS:000241519300022,Richard,United States of America,US,male,100.00%,2006,First,MOL CELL PROTEOMICS
WOS:000501820700013,Wen,China,CN,male,52.00%,2019,First,RSC ADV
WOS:000725065000005,Romaan,India,IN,unknown,0.00%,2022,First,IND CROP PROD
WOS:000771918100001,Eric,United States of America,US,male,100.00%,2022,First,METABOLITES
WOS:000833820400001,Xixi,China,CN,female,81.00%,2022,First,MOLECULES
WOS:000267226500027,Jens,Germany,DE,male,100.00%,2009,First,NEPHROL DIAL TRANSPL
WOS:000418631200002,Tommi,Denmark,DK,male,89.00%,2018,First,METABOLISM
WOS:000623969200023,Md,Malaysia,MY,male,89.00%,2021,First,PRZ ELEKTROTECHNICZN
WOS:000277266800002,Karl,United States of America,US,male,100.00%,2010,First,BMC BIOINFORMATICS
WOS:000311201500050,Maria,Tunisia,TN,female,97.00%,2012,First,TUMOR BIOL
WOS:000359633600005,Jack,United States of America,US,male,100.00%,2015,First,J FOOD SCI
WOS:000703789700003,Fuchang,China,CN,male,100.00%,2021,First,COMP BIOCHEM PHYS C
